definition,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Right.letter_a,0.6473445296287537,0.4974275827407837,0.0,0.5918834209442139,0.4982845187187195,-0.04032568633556366,0.5362147092819214,0.40797749161720276,-0.04865007475018501,0.5201836824417114,0.31772440671920776,-0.05260360985994339,0.5301505923271179,0.2728598117828369,-0.05148642882704735,0.5674099922180176,0.3376642167568207,-0.010741187259554863,0.5662633776664734,0.2816585302352905,-0.031074976548552513,0.573983371257782,0.3419778347015381,-0.03195289894938469,0.5779893398284912,0.3754538893699646,-0.028565743938088417,0.6044278144836426,0.3321073055267334,0.0030509692151099443,0.5988525152206421,0.27394673228263855,-0.0233252365142107,0.605430006980896,0.3625701069831848,-0.019861293956637383,0.6045072078704834,0.38260072469711304,-0.007471938617527485,0.6395074725151062,0.3349497616291046,0.008830681443214417,0.6353305578231812,0.2744351923465729,-0.020977603271603584,0.6348455548286438,0.3586759865283966,-0.012773891910910606,0.6331321597099304,0.39226070046424866,0.003655429231002927,0.6766284108161926,0.33891385793685913,0.010567097924649715,0.6716107726097107,0.2912190556526184,-0.004863128066062927,0.6665253639221191,0.3461593985557556,-0.0007136256317608058,0.6643747687339783,0.37291306257247925,0.010791629552841187
Right.letter_a,0.6473175883293152,0.49752479791641235,0.0,0.5916827917098999,0.497539758682251,-0.03979647532105446,0.53659588098526,0.407107949256897,-0.04779389873147011,0.5205418467521667,0.3166918158531189,-0.051603592932224274,0.5294349789619446,0.27176782488822937,-0.05036529153585434,0.5677497386932373,0.33763667941093445,-0.009174144826829433,0.5660132169723511,0.28204041719436646,-0.02896968089044094,0.5742582082748413,0.34206652641296387,-0.02974897064268589,0.5786632299423218,0.3752914369106293,-0.026377905160188675,0.6044325232505798,0.331946462392807,0.004383362364023924,0.5985698699951172,0.2741962671279907,-0.021377990022301674,0.6055325865745544,0.36229902505874634,-0.018014652654528618,0.6047781705856323,0.38212087750434875,-0.005792113021016121,0.6394160985946655,0.33485060930252075,0.00990644097328186,0.6349375247955322,0.2744981646537781,-0.01937163807451725,0.6346901655197144,0.35832205414772034,-0.0113472705706954,0.6331823468208313,0.39214929938316345,0.004843269474804401,0.6764779686927795,0.33904385566711426,0.011404740624129772,0.6711763739585876,0.29138654470443726,-0.003685164265334606,0.6662657260894775,0.34568285942077637,0.00040724212885834277,0.6644394397735596,0.372453510761261,0.011784677393734455
Right.letter_a,0.6475777626037598,0.496360182762146,0.0,0.5916278958320618,0.49753057956695557,-0.04067014157772064,0.5376898050308228,0.4055759310722351,-0.04933188110589981,0.5221691131591797,0.3137981593608856,-0.05374395474791527,0.5290602445602417,0.2684692144393921,-0.05306488648056984,0.5675663352012634,0.33542999625205994,-0.009550823830068111,0.566287636756897,0.2804521322250366,-0.029421046376228333,0.5748952627182007,0.33975595235824585,-0.03040132112801075,0.5790627598762512,0.3728362023830414,-0.027300473302602768,0.6046856641769409,0.32982370257377625,0.004274778068065643,0.5991334915161133,0.2727338969707489,-0.02148454636335373,0.605978786945343,0.36080753803253174,-0.01826908253133297,0.6044009327888489,0.37943845987319946,-0.006266583222895861,0.6400805711746216,0.3332405090332031,0.00995082687586546,0.6360418200492859,0.27335402369499207,-0.01943552866578102,0.6352471113204956,0.3567541837692261,-0.011820098385214806,0.6328248381614685,0.3894582986831665,0.003989824093878269,0.6771863698959351,0.33825305104255676,0.01156030036509037,0.6724995970726013,0.29142045974731445,-0.003788508241996169,0.6675513386726379,0.34500643610954285,-0.00015475155669264495,0.665063738822937,0.3701268136501312,0.010815969668328762
Right.letter_a,0.6482149958610535,0.49694138765335083,0.0,0.5920820832252502,0.49627041816711426,-0.0386994332075119,0.5371459722518921,0.4059922695159912,-0.046851642429828644,0.5212110877037048,0.3149590492248535,-0.05135723203420639,0.5313618183135986,0.2696033716201782,-0.05082017183303833,0.5686264038085938,0.3369332551956177,-0.007706841453909874,0.5666710138320923,0.2813189625740051,-0.02797088958323002,0.5748670697212219,0.34061747789382935,-0.02926257811486721,0.5793693661689758,0.37533140182495117,-0.02623964473605156,0.6056036353111267,0.3307029902935028,0.004429202992469072,0.5995867848396301,0.27325260639190674,-0.022038590162992477,0.606489360332489,0.3605639934539795,-0.01939532533288002,0.6058847308158875,0.38215696811676025,-0.007627818267792463,0.6408766508102417,0.3339318037033081,0.008490769192576408,0.6359406113624573,0.2735283374786377,-0.021511053666472435,0.6356857419013977,0.3563770651817322,-0.013623935170471668,0.6344485282897949,0.391910195350647,0.0025772745721042156,0.6782535910606384,0.33872050046920776,0.008555282838642597,0.67214035987854,0.2906700372695923,-0.0071570840664207935,0.6672936081886292,0.34474146366119385,-0.0030380315147340298,0.6656313538551331,0.37255263328552246,0.008413568139076233
Right.letter_a,0.6474670767784119,0.5012986660003662,0.0,0.5912454724311829,0.4980638325214386,-0.036562230437994,0.537196695804596,0.40936335921287537,-0.04418667405843735,0.5218102335929871,0.31852900981903076,-0.04868572577834129,0.5317493677139282,0.27368009090423584,-0.0482046939432621,0.569183886051178,0.3421907424926758,-0.006606460083276033,0.566825807094574,0.28499695658683777,-0.025848200544714928,0.5747591853141785,0.3443952202796936,-0.026584159582853317,0.5796425342559814,0.3792421519756317,-0.023341242223978043,0.6059637665748596,0.33569222688674927,0.004359730985015631,0.5999202728271484,0.27814942598342896,-0.02061314694583416,0.6060165166854858,0.36407986283302307,-0.01770705170929432,0.605952799320221,0.3854368031024933,-0.006245569325983524,0.6415039300918579,0.33895155787467957,0.0075446851551532745,0.6366614103317261,0.27867957949638367,-0.02076166495680809,0.6354958415031433,0.3596343398094177,-0.012853019870817661,0.6346286535263062,0.3952222764492035,0.002712625078856945,0.6790441274642944,0.34408631920814514,0.006887022405862808,0.6730834245681763,0.29440489411354065,-0.0075349328108131886,0.6672033667564392,0.34645068645477295,-0.003142921021208167,0.6657928228378296,0.3746234178543091,0.008003597147762775
Right.letter_a,0.6483669877052307,0.5002892017364502,0.0,0.5923512578010559,0.4997444450855255,-0.04023486375808716,0.5377000570297241,0.4091765284538269,-0.04859067127108574,0.521930456161499,0.3185526728630066,-0.052728429436683655,0.532372772693634,0.2738056778907776,-0.05171452462673187,0.5690193772315979,0.33963167667388916,-0.009098184294998646,0.5679852962493896,0.28486600518226624,-0.029301950708031654,0.5759923458099365,0.3446599245071411,-0.03042694553732872,0.5799702405929565,0.3782687485218048,-0.02723262831568718,0.6060426235198975,0.33406174182891846,0.004570339806377888,0.6003072261810303,0.2764502167701721,-0.021568719297647476,0.6070769429206848,0.36487722396850586,-0.01852503977715969,0.6058766841888428,0.38441991806030273,-0.006476961076259613,0.6410911679267883,0.33730700612068176,0.010095872916281223,0.6368892192840576,0.27741971611976624,-0.019488418474793434,0.6363405585289001,0.3608804941177368,-0.011710121296346188,0.6344399452209473,0.3945930004119873,0.004399427678436041,0.6785205602645874,0.3417888581752777,0.011565383523702621,0.6732068657875061,0.2943491041660309,-0.003650448750704527,0.6683782935142517,0.34816974401474,0.00027975838747806847,0.66606205701828,0.37466275691986084,0.011576376855373383
Right.letter_a,0.6479606628417969,0.4999469518661499,0.0,0.5924954414367676,0.5006217360496521,-0.04050537571310997,0.537636935710907,0.40994396805763245,-0.049233634024858475,0.5218390226364136,0.31938835978507996,-0.053733162581920624,0.5322286486625671,0.27464985847473145,-0.053084537386894226,0.5690580606460571,0.33990710973739624,-0.00987598393112421,0.5676711201667786,0.285055011510849,-0.030481606721878052,0.575386106967926,0.34458988904953003,-0.03178698942065239,0.5795659422874451,0.3784162998199463,-0.028698399662971497,0.6061432957649231,0.334259033203125,0.0036989524960517883,0.6002023816108704,0.2765974998474121,-0.022980807349085808,0.6068437695503235,0.36513954401016235,-0.02002599835395813,0.6057323813438416,0.3849344849586487,-0.007961378432810307,0.6412261128425598,0.3375662565231323,0.009115014225244522,0.6368684768676758,0.2775881886482239,-0.020973265171051025,0.636051595211029,0.3611677587032318,-0.013226906768977642,0.6341566443443298,0.3949299156665802,0.002943931147456169,0.6784389019012451,0.3420298397541046,0.010465791448950768,0.6731736660003662,0.29458361864089966,-0.005122215021401644,0.6680129766464233,0.3485284149646759,-0.0012768424348905683,0.6656410694122314,0.3749094009399414,0.009991351515054703
Right.letter_a,0.6484315991401672,0.5006356239318848,0.0,0.5933462381362915,0.5015956163406372,-0.04075893387198448,0.5378437638282776,0.4110812544822693,-0.049676645547151566,0.5220416188240051,0.3205571174621582,-0.05424031615257263,0.5323774814605713,0.27628466486930847,-0.05374811962246895,0.568844199180603,0.34152689576148987,-0.011429594829678535,0.5682235360145569,0.28584107756614685,-0.03185858950018883,0.5760266184806824,0.3455255627632141,-0.03308013826608658,0.5796607136726379,0.3802080452442169,-0.030027838423848152,0.6063531041145325,0.33574289083480835,0.0023171899374574423,0.6005518436431885,0.2777799367904663,-0.02399851754307747,0.6072084307670593,0.36567777395248413,-0.020981397479772568,0.6058090925216675,0.3865600824356079,-0.009160184301435947,0.6417677998542786,0.33874091506004333,0.008042873814702034,0.6374140381813049,0.27859339118003845,-0.021436208859086037,0.636722207069397,0.3613702952861786,-0.013656463474035263,0.6343058943748474,0.39606326818466187,0.002141891745850444,0.6790302991867065,0.34327101707458496,0.009695090353488922,0.6740089058876038,0.2956417202949524,-0.005414674989879131,0.6688085198402405,0.34898391366004944,-0.0015379168326035142,0.6656732559204102,0.37598365545272827,0.009435075335204601
Right.letter_a,0.6485989689826965,0.5005568265914917,0.0,0.5934851765632629,0.5016055107116699,-0.04123877361416817,0.5382047891616821,0.4114823639392853,-0.0503297857940197,0.5218923091888428,0.3210265636444092,-0.05494047701358795,0.5309932231903076,0.27643299102783203,-0.054487332701683044,0.5684553980827332,0.3410641849040985,-0.011650990694761276,0.5683466196060181,0.2854665517807007,-0.03200976178050041,0.576022744178772,0.34520667791366577,-0.03326987847685814,0.5794199109077454,0.37948039174079895,-0.03028121218085289,0.605951189994812,0.33534327149391174,0.0024308720603585243,0.6006994843482971,0.27729830145835876,-0.023806698620319366,0.6073938608169556,0.3655296862125397,-0.020822087302803993,0.6057708859443665,0.3857753872871399,-0.009033850394189358,0.6414724588394165,0.3384583294391632,0.008473129943013191,0.637618362903595,0.2783328592777252,-0.020859232172369957,0.6369043588638306,0.36121001839637756,-0.0131599809974432,0.6342544555664062,0.39526844024658203,0.002525326795876026,0.6786776781082153,0.34313854575157166,0.010395295917987823,0.6742805242538452,0.2958805561065674,-0.004590526223182678,0.669113039970398,0.3493375778198242,-0.0008030901663005352,0.6658164262771606,0.3758509159088135,0.010065333917737007
Right.letter_a,0.6477121710777283,0.5036941766738892,0.0,0.5925461649894714,0.5013511776924133,-0.03844242915511131,0.5379385352134705,0.41368404030799866,-0.046456921845674515,0.521975040435791,0.3240370452404022,-0.0507005974650383,0.5318498611450195,0.2798956632614136,-0.04986928403377533,0.5698889493942261,0.3444022536277771,-0.008362535387277603,0.5675210952758789,0.2874322533607483,-0.02755609340965748,0.5748562812805176,0.3471584618091583,-0.02820412814617157,0.5796629190444946,0.38153448700904846,-0.024855472147464752,0.6065670251846313,0.33845531940460205,0.004159853793680668,0.6007035970687866,0.280068039894104,-0.0209425650537014,0.6068902015686035,0.3669544756412506,-0.01787368208169937,0.6068471670150757,0.38814616203308105,-0.006116864271461964,0.6418606042861938,0.34158456325531006,0.008855774998664856,0.637559175491333,0.2812427282333374,-0.019236700609326363,0.6364938020706177,0.3631366193294525,-0.011205768212676048,0.6353946924209595,0.3983471691608429,0.0045023029670119286,0.6789407134056091,0.3466252386569977,0.009562691673636436,0.6740670204162598,0.29717373847961426,-0.004351387266069651,0.667560875415802,0.34973248839378357,4.494412860367447e-05,0.6653230786323547,0.3777737021446228,0.011174083687365055
Right.letter_a,0.6486663818359375,0.503173828125,0.0,0.5928785800933838,0.5035148859024048,-0.040643416345119476,0.5378772020339966,0.4130735695362091,-0.048651549965143204,0.5220175981521606,0.3223944306373596,-0.052173469215631485,0.5315603017807007,0.27831321954727173,-0.05059429258108139,0.5692535042762756,0.34342795610427856,-0.010272029787302017,0.5683101415634155,0.28672415018081665,-0.02993541583418846,0.5755352973937988,0.34669262170791626,-0.0305465180426836,0.579034149646759,0.3810907006263733,-0.02705068327486515,0.6064139604568481,0.3376908600330353,0.003993885591626167,0.6009640693664551,0.279144287109375,-0.02163407765328884,0.6071339249610901,0.3671477437019348,-0.01829840987920761,0.6059094667434692,0.38747745752334595,-0.006167849991470575,0.6415231227874756,0.3406505286693573,0.010255793109536171,0.6378703117370605,0.280244380235672,-0.01893637143075466,0.6369513273239136,0.3632357120513916,-0.011241810396313667,0.6348124146461487,0.39739570021629333,0.004691013600677252,0.6786062717437744,0.34526094794273376,0.01246658805757761,0.6743062734603882,0.2972366511821747,-0.00258288299664855,0.6688732504844666,0.35075750946998596,0.0011520676780492067,0.6659181714057922,0.37767723202705383,0.01223104540258646
Right.letter_a,0.6477423310279846,0.5041288733482361,0.0,0.5924879312515259,0.5037745833396912,-0.03986680880188942,0.5372219085693359,0.41454845666885376,-0.04810986667871475,0.5210103392601013,0.32443997263908386,-0.052213460206985474,0.5312129855155945,0.28002551198005676,-0.05112558230757713,0.5692030191421509,0.34421640634536743,-0.009159180335700512,0.5668817162513733,0.287444531917572,-0.029203305020928383,0.5741353034973145,0.34757256507873535,-0.030060477554798126,0.5789951086044312,0.38138648867607117,-0.02666005864739418,0.6058837175369263,0.33843162655830383,0.0042598373256623745,0.5998428463935852,0.27962619066238403,-0.022070445120334625,0.6062402129173279,0.36822208762168884,-0.018935853615403175,0.6062207818031311,0.38818633556365967,-0.006637583486735821,0.6408960223197937,0.3413441479206085,0.009644449688494205,0.6366069316864014,0.2807868719100952,-0.019851090386509895,0.6356925368309021,0.36486732959747314,-0.011649585328996181,0.6348387598991394,0.39891570806503296,0.0048073651269078255,0.6780238747596741,0.345575213432312,0.010956751182675362,0.6731401085853577,0.2965746521949768,-0.003892026375979185,0.6670795679092407,0.3509117364883423,0.00047880556667223573,0.6655017733573914,0.3782186508178711,0.012082230299711227
Right.letter_a,0.6477987766265869,0.5044912695884705,0.0,0.5918489098548889,0.5038223266601562,-0.04015715792775154,0.5364155769348145,0.4143991470336914,-0.04829862341284752,0.5203720927238464,0.32392585277557373,-0.05224744230508804,0.5313751101493835,0.27941522002220154,-0.05103106051683426,0.5685751438140869,0.34494704008102417,-0.00883654784411192,0.5665187239646912,0.2882668077945709,-0.028742017224431038,0.5735655426979065,0.34841519594192505,-0.029618974775075912,0.5778616666793823,0.3826129734516144,-0.026251021772623062,0.605468213558197,0.3390836715698242,0.004717766772955656,0.5994586944580078,0.2805071175098419,-0.021367445588111877,0.6055886745452881,0.36877676844596863,-0.018405362963676453,0.6051788926124573,0.38915687799453735,-0.006334573961794376,0.6405670046806335,0.3419870436191559,0.01017424650490284,0.6361188292503357,0.2814750075340271,-0.01930023357272148,0.6350230574607849,0.36507028341293335,-0.011453120037913322,0.6337932348251343,0.39963847398757935,0.004720849916338921,0.6778920292854309,0.34608063101768494,0.011543317697942257,0.6725276112556458,0.2974964380264282,-0.0034528279211372137,0.666664719581604,0.3515625,0.000659793964587152,0.664789080619812,0.3791618049144745,0.012069858610630035
